,codigoSitio,NombreSitio,NombreProyecto,Region,Vendor,EstadoIM,FechaEstadoIM,fechaRFPSIM,fechaRFISIM,fechaRFASIM,fechaRFTSIM,fechaOASIM,fecha
2195,OPU061,Laferrere,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:59,,2021-10-19 17:54:41,2021-10-19 17:54:41,2021-10-20 10:44:17,2021-10-20 10:44:59,19/10/2021
2196,OPU798,Libertad Barrio La Magdalena,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:16,,2021-10-20 11:11:11,2021-10-20 11:11:11,2021-10-21 15:56:15,2021-10-21 15:56:16,20/10/2021
2197,OPU798,Libertad Barrio La Magdalena,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:16,,2021-10-20 11:11:11,2021-10-20 11:11:11,2021-10-21 15:56:15,2021-10-21 15:56:16,20/10/2021
2206,OPU300,Lujan Barrio Las Cortaderas,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:16,,2021-10-20 12:55:19,2021-10-20 12:55:19,2021-10-21 15:56:16,2021-10-21 15:56:16,20/10/2021
2207,OPU300,Lujan Barrio Las Cortaderas,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:16,,2021-10-20 12:55:19,2021-10-20 12:55:19,2021-10-21 15:56:16,2021-10-21 15:56:16,20/10/2021
2208,OPU801,Libertad Barrio El Cortijo,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:16,,2021-10-20 11:11:11,2021-10-20 11:11:11,2021-10-21 15:56:16,2021-10-21 15:56:16,20/10/2021
2209,OPU801,Libertad Barrio El Cortijo,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:16,,2021-10-20 11:11:11,2021-10-20 11:11:11,2021-10-21 15:56:16,2021-10-21 15:56:16,20/10/2021
2210,OPU245,La Foresta,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:59,,2021-10-19 16:59:58,2021-10-19 16:59:58,2021-10-20 10:44:17,2021-10-20 10:44:59,19/10/2021
2211,OPU245,La Foresta,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:59,,2021-10-19 16:59:58,2021-10-19 16:59:58,2021-10-20 10:44:17,2021-10-20 10:44:59,19/10/2021
2212,OPU261,Loma Hermosa (Opu261),NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:59,,2021-10-19 17:00:23,2021-10-19 17:00:23,2021-10-20 10:44:17,2021-10-20 10:44:59,19/10/2021
2213,OPU261,Loma Hermosa (Opu261),NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:59,,2021-10-19 17:00:23,2021-10-19 17:00:23,2021-10-20 10:44:17,2021-10-20 10:44:59,19/10/2021
2214,OPU783,Libertad Barrio Helvecia,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:16,,2021-10-20 12:55:19,2021-10-20 12:55:19,2021-10-21 15:56:16,2021-10-21 15:56:16,20/10/2021
2215,OPU783,Libertad Barrio Helvecia,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:16,,2021-10-20 12:55:19,2021-10-20 12:55:19,2021-10-21 15:56:16,2021-10-21 15:56:16,20/10/2021
2216,OPU796,Libertad Barrio El Mirador,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:16,,2021-10-20 12:55:19,2021-10-20 12:55:19,2021-10-21 15:56:16,2021-10-21 15:56:16,20/10/2021
2217,OPU796,Libertad Barrio El Mirador,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:16,,2021-10-20 12:55:19,2021-10-20 12:55:19,2021-10-21 15:56:16,2021-10-21 15:56:16,20/10/2021
2218,OPU036,Libertad,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:59,,2021-10-19 17:54:41,2021-10-19 17:54:42,2021-10-20 10:44:17,2021-10-20 10:44:59,19/10/2021
2219,OPU036,Libertad,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:59,,2021-10-19 17:54:41,2021-10-19 17:54:42,2021-10-20 10:44:17,2021-10-20 10:44:59,19/10/2021
2220,OPU032,Libertad Norte,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 17:54:42,2021-10-19 17:54:42,2021-10-20 10:44:17,2021-10-20 10:45:00,19/10/2021
2221,OPU032,Libertad Norte,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 17:54:42,2021-10-19 17:54:42,2021-10-20 10:44:17,2021-10-20 10:45:00,19/10/2021
2222,OPU207,Libertad Oeste,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 16:59:16,2021-10-19 16:59:17,2021-10-20 10:44:17,2021-10-20 10:45:00,19/10/2021
2223,OPU207,Libertad Oeste,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 16:59:16,2021-10-19 16:59:17,2021-10-20 10:44:17,2021-10-20 10:45:00,19/10/2021
2224,OPU402,Laferrere La Juanita,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:16,,2021-10-20 12:55:19,2021-10-20 12:55:19,2021-10-21 15:56:16,2021-10-21 15:56:16,20/10/2021
2225,OPU402,Laferrere La Juanita,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:16,,2021-10-20 12:55:19,2021-10-20 12:55:19,2021-10-21 15:56:16,2021-10-21 15:56:16,20/10/2021
2226,OPU240,Las Malenas,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 16:59:58,2021-10-19 16:59:58,2021-10-20 10:44:17,2021-10-20 10:45:00,19/10/2021
2227,OPU240,Las Malenas,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 16:59:58,2021-10-19 16:59:58,2021-10-20 10:44:17,2021-10-20 10:45:00,19/10/2021
2228,OPU224,Lomas Del Mirador Oeste/,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 16:59:17,2021-10-19 16:59:17,2021-10-20 10:44:17,2021-10-20 10:45:00,19/10/2021
2229,OPU224,Lomas Del Mirador Oeste/,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 16:59:17,2021-10-19 16:59:17,2021-10-20 10:44:17,2021-10-20 10:45:00,19/10/2021
2232,OPU124,Los Nogales,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 15:17:28,2021-10-19 15:17:28,2021-10-20 10:44:17,2021-10-20 10:45:00,19/10/2021
2233,OPU124,Los Nogales,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 15:17:28,2021-10-19 15:17:28,2021-10-20 10:44:17,2021-10-20 10:45:00,19/10/2021
2236,OPU262,Estacion Lourdes,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 17:36:23,2021-10-19 17:36:24,2021-10-20 10:44:17,2021-10-20 10:45:00,19/10/2021
2237,OPU262,Estacion Lourdes,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 17:36:23,2021-10-19 17:36:24,2021-10-20 10:44:17,2021-10-20 10:45:00,19/10/2021
2238,OPU415,Los Polvorines 2,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:17,,2021-10-20 12:55:19,2021-10-20 12:55:20,2021-10-21 15:56:17,2021-10-21 15:56:17,20/10/2021
2239,OPU415,Los Polvorines 2,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:17,,2021-10-20 12:55:19,2021-10-20 12:55:20,2021-10-21 15:56:17,2021-10-21 15:56:17,20/10/2021
2240,OPU034,Los Pinguinos,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 17:54:42,2021-10-19 17:54:42,2021-10-20 10:44:18,2021-10-20 10:45:00,19/10/2021
2241,OPU034,Los Pinguinos,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 17:54:42,2021-10-19 17:54:42,2021-10-20 10:44:18,2021-10-20 10:45:00,19/10/2021
2242,OPU116,Los Polvorines,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 15:17:28,2021-10-19 15:17:28,2021-10-20 10:44:18,2021-10-20 10:45:00,19/10/2021
2243,OPU116,Los Polvorines,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 15:17:28,2021-10-19 15:17:28,2021-10-20 10:44:18,2021-10-20 10:45:00,19/10/2021
2244,OPU166,Los Polvorines Sur,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 15:17:28,2021-10-19 15:17:29,2021-10-20 10:44:18,2021-10-20 10:45:00,19/10/2021
2245,OPU166,Los Polvorines Sur,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 15:17:28,2021-10-19 15:17:29,2021-10-20 10:44:18,2021-10-20 10:45:00,19/10/2021
2246,OPU279,Lujan Puente Las Tropas,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:17,,2021-10-20 12:55:20,2021-10-20 12:55:20,2021-10-21 15:56:17,2021-10-21 15:56:17,20/10/2021
2247,OPU279,Lujan Puente Las Tropas,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:17,,2021-10-20 12:55:20,2021-10-20 12:55:20,2021-10-21 15:56:17,2021-10-21 15:56:17,20/10/2021
2248,OPU315,La Reja Sur,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:17,,2021-10-20 12:55:20,2021-10-20 12:55:20,2021-10-21 15:56:17,2021-10-21 15:56:17,20/10/2021
2249,OPU315,La Reja Sur,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:17,,2021-10-20 12:55:20,2021-10-20 12:55:20,2021-10-21 15:56:17,2021-10-21 15:56:17,20/10/2021
2250,OPU131,La Tradicion,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 15:17:29,2021-10-19 15:17:29,2021-10-20 10:44:18,2021-10-20 10:45:00,19/10/2021
2251,OPU131,La Tradicion,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:00,,2021-10-19 15:17:29,2021-10-19 15:17:29,2021-10-20 10:44:18,2021-10-20 10:45:00,19/10/2021
2252,OPU106,Lujan Norte,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 18:13:30,2021-10-19 18:13:30,2021-10-20 10:44:18,2021-10-20 10:45:01,19/10/2021
2253,OPU106,Lujan Norte,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 18:13:30,2021-10-19 18:13:30,2021-10-20 10:44:18,2021-10-20 10:45:01,19/10/2021
2278,OPU226,Luzuriaga Norte,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 17:04:04,2021-10-19 17:04:04,2021-10-20 10:44:18,2021-10-20 10:45:01,19/10/2021
2279,OPU226,Luzuriaga Norte,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 17:04:04,2021-10-19 17:04:04,2021-10-20 10:44:18,2021-10-20 10:45:01,19/10/2021
2282,OPU807,Mariano Acosta Barrio la Estrella,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:17,,2021-10-20 11:37:44,2021-10-20 11:37:44,2021-10-21 15:56:17,2021-10-21 15:56:17,20/10/2021
2283,OPU807,Mariano Acosta Barrio la Estrella,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:17,,2021-10-20 11:37:44,2021-10-20 11:37:44,2021-10-21 15:56:17,2021-10-21 15:56:17,20/10/2021
2292,OPU803,Mariano Acosta Villa Posse,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:17,,2021-10-20 11:11:12,2021-10-20 11:11:12,2021-10-21 15:56:17,2021-10-21 15:56:17,20/10/2021
2293,OPU803,Mariano Acosta Villa Posse,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:17,,2021-10-20 11:11:12,2021-10-20 11:11:12,2021-10-21 15:56:17,2021-10-21 15:56:17,20/10/2021
2294,OPU128,Manzone,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 15:17:29,2021-10-19 15:17:29,2021-10-20 10:44:18,2021-10-20 10:45:01,19/10/2021
2295,OPU128,Manzone,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 15:17:29,2021-10-19 15:17:29,2021-10-20 10:44:18,2021-10-20 10:45:01,19/10/2021
2296,OPU426,Moreno Barrio Altos del Monte,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:18,,2021-10-20 12:55:20,2021-10-20 12:55:20,2021-10-21 15:56:17,2021-10-21 15:56:18,20/10/2021
2297,OPU426,Moreno Barrio Altos del Monte,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:18,,2021-10-20 12:55:20,2021-10-20 12:55:20,2021-10-21 15:56:17,2021-10-21 15:56:18,20/10/2021
2298,OPU252,Macabi,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 17:00:23,2021-10-19 17:00:23,2021-10-20 10:44:18,2021-10-20 10:45:01,19/10/2021
2299,OPU252,Macabi,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 17:00:23,2021-10-19 17:00:23,2021-10-20 10:44:18,2021-10-20 10:45:01,19/10/2021
2300,OPU786,Merlo Barrio Loma Grande,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:18,,2021-10-20 12:55:20,2021-10-20 12:55:20,2021-10-21 15:56:18,2021-10-21 15:56:18,20/10/2021
2301,OPU786,Merlo Barrio Loma Grande,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:18,,2021-10-20 12:55:20,2021-10-20 12:55:20,2021-10-21 15:56:18,2021-10-21 15:56:18,20/10/2021
2302,OPU425,Moreno Barrio Las Lilas,NB_IOT,AMBA,Huawei,OA,2021-10-27 09:48:27,,2021-10-20 15:29:57,2021-10-20 15:29:58,2021-10-27 09:48:18,2021-10-27 09:48:27,20/10/2021
2303,OPU425,Moreno Barrio Las Lilas,NB_IOT,AMBA,Huawei,OA,2021-10-27 09:48:27,,2021-10-20 15:29:57,2021-10-20 15:29:58,2021-10-27 09:48:18,2021-10-27 09:48:27,20/10/2021
2304,OPU432,Merlo Barrio El Palomo,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:18,,2021-10-20 12:55:20,2021-10-20 12:55:20,2021-10-21 15:56:18,2021-10-21 15:56:18,20/10/2021
2305,OPU432,Merlo Barrio El Palomo,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:18,,2021-10-20 12:55:20,2021-10-20 12:55:20,2021-10-21 15:56:18,2021-10-21 15:56:18,20/10/2021
2306,OPU770,Merlo Barrio Reconquista,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:18,,2021-10-20 12:55:20,2021-10-20 12:55:21,2021-10-21 15:56:18,2021-10-21 15:56:18,20/10/2021
2307,OPU770,Merlo Barrio Reconquista,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:18,,2021-10-20 12:55:20,2021-10-20 12:55:21,2021-10-21 15:56:18,2021-10-21 15:56:18,20/10/2021
2308,OPU077,El Ombu,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 18:02:42,2021-10-19 18:02:42,2021-10-20 10:44:18,2021-10-20 10:45:01,19/10/2021
2309,OPU077,El Ombu,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 18:02:42,2021-10-19 18:02:42,2021-10-20 10:44:18,2021-10-20 10:45:01,19/10/2021
2310,OPU248,Mercedes Benz,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 17:07:40,2021-10-19 17:07:40,2021-10-20 10:44:18,2021-10-20 10:45:01,19/10/2021
2311,OPU248,Mercedes Benz,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 17:07:40,2021-10-19 17:07:40,2021-10-20 10:44:18,2021-10-20 10:45:01,19/10/2021
2312,OPU209,Marinos Del Crucero Gral Belgrano,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 16:59:17,2021-10-19 16:59:17,2021-10-20 10:44:18,2021-10-20 10:45:01,19/10/2021
2313,OPU209,Marinos Del Crucero Gral Belgrano,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 16:59:17,2021-10-19 16:59:17,2021-10-20 10:44:18,2021-10-20 10:45:01,19/10/2021
2316,OPU933,Martindale CC Sur,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:18,,2021-10-20 12:49:12,2021-10-20 12:49:12,2021-10-21 15:56:18,2021-10-21 15:56:18,20/10/2021
2317,OPU933,Martindale CC Sur,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:18,,2021-10-20 12:49:12,2021-10-20 12:49:12,2021-10-21 15:56:18,2021-10-21 15:56:18,20/10/2021
2318,OPU590,Mirador De Altube,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:18,,2021-10-20 12:55:21,2021-10-20 12:55:21,2021-10-21 15:56:18,2021-10-21 15:56:18,20/10/2021
2319,OPU590,Mirador De Altube,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:18,,2021-10-20 12:55:21,2021-10-20 12:55:21,2021-10-21 15:56:18,2021-10-21 15:56:18,20/10/2021
2320,OPU010,Ramos Mejia,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 18:07:50,2021-10-19 18:07:50,2021-10-20 10:44:19,2021-10-20 10:45:01,19/10/2021
2321,OPU010,Ramos Mejia,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 18:07:50,2021-10-19 18:07:50,2021-10-20 10:44:19,2021-10-20 10:45:01,19/10/2021
2322,OPU109,Merlo Sur,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 18:13:30,2021-10-19 18:13:30,2021-10-20 10:44:19,2021-10-20 10:45:01,19/10/2021
2323,OPU109,Merlo Sur,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:01,,2021-10-19 18:13:30,2021-10-19 18:13:30,2021-10-20 10:44:19,2021-10-20 10:45:01,19/10/2021
2324,OPU769,Merlo Barrio Loma Florida,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:19,,2021-10-20 15:24:22,2021-10-20 15:24:22,2021-10-21 15:56:19,2021-10-21 15:56:19,20/10/2021
2325,OPU769,Merlo Barrio Loma Florida,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:19,,2021-10-20 15:24:22,2021-10-20 15:24:22,2021-10-21 15:56:19,2021-10-21 15:56:19,20/10/2021
2334,OPU030,Merlo,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:02,,2021-10-19 17:05:32,2021-10-19 17:05:32,2021-10-20 10:44:19,2021-10-20 10:45:02,19/10/2021
2335,OPU030,Merlo,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:02,,2021-10-19 17:05:32,2021-10-19 17:05:32,2021-10-20 10:44:19,2021-10-20 10:45:02,19/10/2021
2336,OPU436,Merlo Barrio Luchetti,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:19,,2021-10-20 12:55:21,2021-10-20 12:55:21,2021-10-21 15:56:19,2021-10-21 15:56:19,20/10/2021
2337,OPU436,Merlo Barrio Luchetti,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:19,,2021-10-20 12:55:21,2021-10-20 12:55:21,2021-10-21 15:56:19,2021-10-21 15:56:19,20/10/2021
2338,OPU805,Merlo Barrio Martin Fierro,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:19,,2021-10-20 11:11:12,2021-10-20 11:11:12,2021-10-21 15:56:19,2021-10-21 15:56:19,20/10/2021
2339,OPU805,Merlo Barrio Martin Fierro,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:19,,2021-10-20 11:11:12,2021-10-20 11:11:12,2021-10-21 15:56:19,2021-10-21 15:56:19,20/10/2021
2340,OPU900,Moreno Barrio Marilo 2,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:19,,2021-10-20 12:07:41,2021-10-20 12:07:41,2021-10-21 15:56:19,2021-10-21 15:56:19,20/10/2021
2341,OPU900,Moreno Barrio Marilo 2,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:19,,2021-10-20 12:07:41,2021-10-20 12:07:41,2021-10-21 15:56:19,2021-10-21 15:56:19,20/10/2021
2342,OPU062,Moron 2,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:02,,2021-10-19 17:54:42,2021-10-19 17:54:42,2021-10-20 10:44:19,2021-10-20 10:45:02,19/10/2021
2343,OPU062,Moron 2,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:02,,2021-10-19 17:54:42,2021-10-19 17:54:42,2021-10-20 10:44:19,2021-10-20 10:45:02,19/10/2021
2344,OPU1125,Morón Barrio San José,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:02,,2021-10-19 15:17:29,2021-10-19 15:17:29,2021-10-20 10:44:19,2021-10-20 10:45:02,19/10/2021
2345,OPU1125,Morón Barrio San José,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:02,,2021-10-19 15:17:29,2021-10-19 15:17:29,2021-10-20 10:44:19,2021-10-20 10:45:02,19/10/2021
2370,OPU024,Moreno,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:02,,2021-10-19 17:52:47,2021-10-19 17:52:47,2021-10-20 10:44:19,2021-10-20 10:45:02,19/10/2021
2371,OPU024,Moreno,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:02,,2021-10-19 17:52:47,2021-10-19 17:52:47,2021-10-20 10:44:19,2021-10-20 10:45:02,19/10/2021
2374,OPU381,Moreno Parque Levi,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:19,,2021-10-20 12:55:21,2021-10-20 12:55:21,2021-10-21 15:56:19,2021-10-21 15:56:19,20/10/2021
2375,OPU381,Moreno Parque Levi,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:19,,2021-10-20 12:55:21,2021-10-20 12:55:21,2021-10-21 15:56:19,2021-10-21 15:56:19,20/10/2021
2376,OPU779,AMBA MERLO 2020 - 022,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:20,,2021-10-20 12:55:21,2021-10-20 12:55:21,2021-10-21 15:56:20,2021-10-21 15:56:20,20/10/2021
2377,OPU779,AMBA MERLO 2020 - 022,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:20,,2021-10-20 12:55:21,2021-10-20 12:55:21,2021-10-21 15:56:20,2021-10-21 15:56:20,20/10/2021
2378,OPU133,Moreno 2,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:02,,2021-10-19 15:17:29,2021-10-19 15:17:29,2021-10-20 10:44:19,2021-10-20 10:45:02,19/10/2021
2379,OPU133,Moreno 2,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:02,,2021-10-19 15:17:29,2021-10-19 15:17:29,2021-10-20 10:44:19,2021-10-20 10:45:02,19/10/2021
2380,OPU096,Mariano Acosta,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:02,,2021-10-19 18:13:30,2021-10-19 18:13:30,2021-10-20 10:44:19,2021-10-20 10:45:02,19/10/2021
2381,OPU096,Mariano Acosta,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:02,,2021-10-19 18:13:30,2021-10-19 18:13:30,2021-10-20 10:44:19,2021-10-20 10:45:02,19/10/2021
2382,OPU768,Merlo Oeste,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:20,,2021-10-20 15:24:22,2021-10-20 15:24:23,2021-10-21 15:56:20,2021-10-21 15:56:20,20/10/2021
2383,OPU768,Merlo Oeste,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:20,,2021-10-20 15:24:22,2021-10-20 15:24:23,2021-10-21 15:56:20,2021-10-21 15:56:20,20/10/2021
2386,OPU774,Merlo Barrio Tobal,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:20,,2021-10-20 12:55:21,2021-10-20 12:55:21,2021-10-21 15:56:20,2021-10-21 15:56:20,20/10/2021
2387,OPU774,Merlo Barrio Tobal,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:20,,2021-10-20 12:55:21,2021-10-20 12:55:21,2021-10-21 15:56:20,2021-10-21 15:56:20,20/10/2021
2388,OPU311,Muñiz 2,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:20,,2021-10-20 12:55:22,2021-10-20 12:55:22,2021-10-21 15:56:20,2021-10-21 15:56:20,20/10/2021
2389,OPU311,Muñiz 2,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:20,,2021-10-20 12:55:22,2021-10-20 12:55:22,2021-10-21 15:56:20,2021-10-21 15:56:20,20/10/2021
2398,OPU940,Nextel Grand Bourg Sur,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:20,,2021-10-20 15:43:47,2021-10-20 15:43:47,2021-10-21 15:56:20,2021-10-21 15:56:20,20/10/2021
2399,OPU940,Nextel Grand Bourg Sur,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:20,,2021-10-20 15:43:47,2021-10-20 15:43:47,2021-10-21 15:56:20,2021-10-21 15:56:20,20/10/2021
2400,OPU955,Nextel Bella Vista,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:21,,2021-10-20 16:16:42,2021-10-20 16:16:42,2021-10-21 15:56:21,2021-10-21 15:56:21,20/10/2021
2401,OPU955,Nextel Bella Vista,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:21,,2021-10-20 16:16:42,2021-10-20 16:16:42,2021-10-21 15:56:21,2021-10-21 15:56:21,20/10/2021
2402,OPU960,Nextel Castelar 2,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:21,,2021-10-20 16:16:43,2021-10-20 16:16:43,2021-10-21 15:56:21,2021-10-21 15:56:21,20/10/2021
2403,OPU960,Nextel Castelar 2,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:21,,2021-10-20 16:16:43,2021-10-20 16:16:43,2021-10-21 15:56:21,2021-10-21 15:56:21,20/10/2021
2404,OPU970,Nextel Camino De Cintura,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:21,,2021-10-20 16:47:00,2021-10-20 16:47:00,2021-10-21 15:56:21,2021-10-21 15:56:21,20/10/2021
2405,OPU970,Nextel Camino De Cintura,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:21,,2021-10-20 16:47:00,2021-10-20 16:47:00,2021-10-21 15:56:21,2021-10-21 15:56:21,20/10/2021
2406,OPU953,Nextel Don Torcuato,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:21,,2021-10-20 16:16:43,2021-10-20 16:16:43,2021-10-21 15:56:21,2021-10-21 15:56:21,20/10/2021
2407,OPU953,Nextel Don Torcuato,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:21,,2021-10-20 16:16:43,2021-10-20 16:16:43,2021-10-21 15:56:21,2021-10-21 15:56:21,20/10/2021
2410,OPU2021,Nextel Lujan,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:02,,2021-10-19 16:59:17,2021-10-19 16:59:17,2021-10-20 10:44:19,2021-10-20 10:45:02,19/10/2021
2411,OPU2021,Nextel Lujan,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:02,,2021-10-19 16:59:17,2021-10-19 16:59:17,2021-10-20 10:44:19,2021-10-20 10:45:02,19/10/2021
2428,OPU956,Nextel Francisco Alvarez,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:21,,2021-10-20 16:16:43,2021-10-20 16:16:43,2021-10-21 15:56:21,2021-10-21 15:56:21,20/10/2021
